Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account
54,1,1.6,3,185,0,0,0
92,2,0.0,1,184,0,0,0
119,2,0.6,1,381,0,0,0
40,1,2.4,2,0,0,0,0
41,1,1.0,1,0,0,0,0
81,2,0.0,1,0,0,0,0
101,3,2.5,1,270,0,0,0
25,4,0.5,2,0,0,0,0
55,1,1.5,2,0,0,1,0
43,1,2.1,3,166,0,0,0
98,2,1.8,2,98,0,0,0
112,4,2.3,3,402,0,0,0
69,4,4.0,3,102,0,0,0
79,4,1.7,2,215,0,0,1
118,2,7.2,1,0,0,1,0
81,3,2.67,2,251,0,0,0
19,1,0.1,2,121,0,0,0
139,2,2.9,3,0,1,0,0
63,3,0.5,2,0,0,0,0
102,2,1.4,1,0,0,0,0
40,4,1.7,2,0,0,0,0
44,1,0.3,1,81,0,0,0
59,3,2.0,1,216,0,0,0
224,2,6.67,1,0,0,0,1
64,2,2.3,3,0,0,0,0
129,2,3.3,1,0,0,0,0
43,1,1.4,1,0,0,0,0
12,3,0.4,1,0,0,1,1
53,3,2.6,2,0,0,0,0
39,2,2.1,3,0,0,0,0
65,1,0.0,1,0,0,0,0
18,1,0.4,3,94,0,0,0
55,1,1.6,3,0,0,0,0
60,1,2.5,3,0,0,0,0
42,2,0.3,1,187,0,0,0
44,3,0.1,2,0,0,0,0
111,2,1.3,1,0,0,0,0
62,1,1.0,1,0,0,0,0
44,2,0.8,3,148,0,0,0
69,1,1.5,3,0,0,0,0
62,3,0.8,3,172,0,0,0
35,1,1.8,2,0,0,0,0
91,1,2.8,1,0,0,0,0
12,1,0.2,1,96,0,0,0
89,3,0.1,1,292,0,0,0
65,4,1.7,2,0,0,1,0
179,2,4.5,3,400,1,0,0
82,2,1.5,3,0,0,1,1
48,1,1.2,1,0,0,0,0
20,4,1.5,2,0,0,0,0
91,1,2.8,3,330,0,1,0
122,2,6.0,1,0,0,0,0
22,1,1.4,3,0,0,0,0
43,2,1.3,1,0,0,0,0
38,4,1.7,1,0,0,0,0
61,3,2.67,1,0,0,0,0
33,4,0.4,2,0,0,0,0
145,1,2.9,1,345,0,0,0
170,1,1.0,1,0,0,0,0
55,3,0.7,2,0,0,0,0
40,1,2.5,3,0,0,0,0
68,2,0.0,1,126,0,0,0
53,3,2.5,1,0,0,0,0
63,3,0.8,3,0,0,1,0
123,2,2.2,1,92,0,0,0
13,2,0.0,1,0,0,0,0
12,4,0.2,1,102,0,0,0
53,2,2.5,1,102,0,0,0
79,1,2.7,2,294,0,0,0
89,1,0.1,2,170,0,0,0
188,1,9.3,2,0,1,0,0
62,3,1.4,3,0,0,0,0
123,3,5.6,3,428,1,0,0
40,3,2.4,2,0,0,0,0
119,4,5.0,3,0,1,0,0
123,4,3.1,2,253,1,0,1
23,1,0.4,2,0,0,0,0
62,1,1.5,3,255,0,0,0
69,3,2.1,1,106,0,0,0
124,2,3.9,1,0,0,1,0
52,4,0.1,3,0,0,0,0
134,2,3.1,1,0,0,0,0
58,1,0.8,2,0,0,0,0
45,3,0.5,2,200,0,0,0
75,4,1.1,2,0,0,0,0
23,4,0.4,2,78,0,0,0
123,3,1.3,1,0,1,0,0
48,3,2.2,1,0,0,0,0
145,1,0.3,1,140,0,0,0
31,1,1.0,3,0,0,0,0
38,3,2.2,3,0,0,0,0
78,4,1.9,3,0,0,0,0
94,2,1.9,1,0,0,0,0
84,1,2.9,3,0,0,0,0
22,1,0.6,3,0,0,0,0
78,4,0.2,1,0,0,0,0
75,3,2.33,2,0,0,0,0
71,3,2.2,1,0,0,0,0
24,1,0.5,3,0,0,0,0
112,2,4.33,1,0,0,0,0
53,1,2.8,2,167,0,0,0
41,1,0.5,3,0,0,0,0
25,1,0.5,2,0,0,0,0
42,4,2.5,2,194,0,0,0
51,3,1.0,2,113,0,1,1
19,2,0.3,2,0,0,0,0
90,2,0.0,1,258,0,1,1
89,4,1.4,2,0,0,0,0
22,3,0.5,1,0,0,1,1
119,1,1.5,1,0,0,0,0
93,4,3.6,3,0,1,0,0
18,4,0.3,1,0,0,0,0
32,1,1.1,3,120,0,0,0
182,3,2.6,3,0,1,0,1
19,2,0.2,3,0,0,0,0
85,1,3.4,3,0,1,0,1
90,4,1.4,2,0,0,1,0
59,2,3.7,1,134,0,0,0
84,1,2.0,1,0,0,0,0
95,2,3.9,2,0,1,0,0
13,3,0.9,3,0,0,0,0
88,4,0.8,1,0,0,0,0
34,2,0.6,3,0,0,0,0
11,4,0.6,3,0,0,0,0
80,4,1.7,2,0,0,0,0
41,1,1.33,1,0,0,0,0
90,2,0.8,3,0,0,0,0
93,3,3.0,3,0,1,0,1
81,4,1.9,2,0,0,0,0
60,2,2.8,1,0,0,0,0
39,3,0.6,2,0,0,0,0
22,3,0.7,2,0,0,0,0
32,2,0.8,1,79,0,1,0
28,1,1.2,3,0,0,0,0
35,2,1.0,2,0,0,0,0
154,3,7.5,3,351,1,0,1
189,2,7.6,1,0,0,0,0
40,4,1.9,3,84,0,0,0
88,2,1.7,2,0,0,0,0
124,2,0.6,1,0,0,0,0
23,2,0.3,3,0,0,0,0
23,4,0.7,1,0,0,0,0
139,2,2.0,1,0,0,0,0
173,4,2.7,1,427,1,0,0
42,4,1.3,3,153,0,0,0
161,1,2.9,1,160,0,0,0
28,3,0.7,2,0,0,0,0
191,4,5.2,3,194,1,0,0
42,2,0.3,1,106,0,0,0
81,4,4.0,3,0,0,0,0
175,3,0.7,1,312,1,0,0
82,3,0.1,1,0,0,0,0
53,1,1.8,3,0,0,0,0
142,3,5.5,1,0,1,0,0
42,4,1.9,3,0,0,0,0
64,4,2.9,1,189,0,0,0
90,2,1.3,1,0,0,1,0
44,1,0.8,2,0,0,0,0
29,1,0.3,3,0,0,0,0
93,2,1.6,1,0,0,0,0
69,3,1.4,3,132,0,0,0
82,2,1.7,2,0,0,0,0
180,2,6.5,3,0,1,0,1
13,2,0.7,3,0,0,0,0
72,1,0.0,1,178,0,0,0
54,3,1.7,1,0,0,0,0
104,1,4.6,1,0,0,0,0
44,2,1.9,2,157,0,0,0
40,1,0.2,1,0,0,1,1
190,2,4.5,1,246,0,0,0
64,4,2.6,1,0,0,0,0
9,2,0.3,2,99,0,1,0
38,4,0.7,2,0,0,0,0
72,3,2.6,3,0,0,0,0
82,1,5.2,1,79,0,0,0
48,2,1.6,3,119,0,1,0
82,4,2.6,3,294,0,0,0
14,2,1.0,2,83,0,0,0
162,1,2.9,1,0,0,0,0
54,2,1.7,1,0,0,0,0
90,2,0.0,1,0,0,0,0
64,4,1.7,1,0,0,0,0
65,3,2.1,3,0,0,0,0
113,2,6.3,1,0,0,0,0
38,2,2.1,3,0,0,0,0
65,1,1.5,3,0,0,0,0
39,4,1.5,3,0,0,0,0
174,2,6.7,1,0,0,0,0
59,2,1.75,3,0,0,0,0
43,2,1.7,1,0,0,0,0
24,2,0.1,3,0,0,0,0
50,1,0.0,2,166,0,0,0
68,1,3.7,3,0,0,0,0
61,3,2.0,3,0,0,0,0
21,4,0.5,2,0,0,0,0
21,2,0.5,2,0,0,0,0
31,4,1.3,1,0,0,0,0
70,4,0.7,1,0,0,1,0
25,3,1.0,2,135,0,0,0
78,1,1.0,3,0,0,0,0
19,1,0.2,1,0,0,0,0
23,1,0.3,3,0,0,0,0
40,4,0.8,1,0,0,0,0
22,1,0.3,3,0,0,0,0
71,4,1.8,2,0,0,1,0
58,1,3.6,2,0,0,0,0
75,3,2.2,1,0,0,0,0
40,1,2.0,2,110,0,0,0
155,1,1.5,3,0,1,0,0
83,4,2.2,2,0,0,0,0
99,3,1.1,1,0,0,0,0
59,1,0.0,2,0,0,1,0
53,3,2.4,2,0,0,0,0
11,4,0.2,1,0,0,1,0
179,4,4.2,3,0,1,0,0
71,2,1.75,3,0,0,0,0
85,4,2.1,3,0,0,0,0
49,3,2.1,3,0,0,1,0
122,2,1.3,1,0,0,0,0
171,2,3.3,1,0,0,0,0
138,2,2.2,2,0,1,0,0
8,4,0.4,3,0,0,1,0
59,4,0.4,1,0,0,0,0
49,3,2.8,1,0,0,0,0
92,2,2.0,1,0,0,0,0
75,4,0.0,1,0,0,0,0
60,1,2.8,2,0,0,0,0
41,2,1.7,2,0,0,0,0
40,3,0.6,2,0,0,0,0
81,2,0.4,1,146,0,0,0
52,1,0.8,3,196,0,0,0
25,4,1.0,1,0,0,0,0
139,1,3.4,1,353,0,0,0
54,1,1.2,2,0,0,0,0
81,1,2.9,1,0,0,0,0
73,3,2.2,1,0,0,1,0
30,4,1.0,3,0,0,0,0
59,3,2.4,1,0,0,0,0
21,3,1.5,1,0,0,0,0
65,3,0.7,2,104,0,0,0
41,3,1.1,2,161,0,0,0
52,4,0.1,3,121,0,0,0
84,4,1.1,2,180,0,0,0
135,2,7.2,1,0,0,0,0
18,4,0.2,3,0,0,1,0
34,1,0.7,1,0,0,0,0
85,4,1.8,3,0,0,0,0
23,1,1.4,3,0,0,0,0
65,4,2.8,2,0,0,0,0
195,1,2.9,1,0,0,0,0
40,4,2.6,1,89,0,0,0
141,2,0.2,3,0,1,0,0
95,2,0.7,2,322,0,0,0
23,3,1.3,2,131,0,0,0
82,2,1.8,2,0,0,0,0
53,4,1.9,3,0,0,0,0
10,4,0.4,1,87,0,0,0
75,1,1.9,2,125,0,0,0
23,4,0.4,2,122,0,0,0
133,1,2.6,1,0,0,0,0
129,1,3.4,1,0,0,0,0
85,4,0.1,2,131,0,0,0
168,2,2.8,1,308,0,0,0
83,4,2.0,3,0,0,0,0
52,2,1.1,2,0,0,0,0
114,1,0.6,1,0,0,1,1
81,1,2.9,3,0,0,0,0
32,1,1.5,2,0,0,0,0
63,3,2.1,3,0,0,0,0
70,3,1.6,3,0,0,0,0
20,2,0.3,1,0,0,0,0
138,2,3.3,1,0,0,0,0
63,4,1.6,2,0,0,0,0
85,1,1.3,3,118,0,0,0
180,2,6.5,2,0,1,1,1
80,4,2.0,3,0,0,0,0
53,1,0.7,3,0,0,0,0
72,2,1.7,2,75,0,0,0
123,3,5.9,1,0,1,0,1
91,2,0.8,3,0,0,0,0
148,2,6.8,1,0,0,0,0
163,2,1.3,3,0,1,0,0
28,4,0.1,3,149,0,0,0
193,1,8.6,1,0,0,0,0
22,3,0.9,3,0,0,0,0
74,4,0.7,1,0,0,0,0
70,4,1.9,3,0,0,0,0
11,1,0.1,2,0,0,0,0
61,3,2.6,2,0,0,0,0
41,1,0.8,1,0,0,0,0
108,4,1.9,2,0,1,0,0
23,4,1.1,3,0,0,0,0
135,2,3.8,3,183,1,0,0
30,2,0.7,3,86,0,0,0
144,4,3.5,2,0,1,0,0
139,4,0.4,1,0,1,0,0
143,2,2.7,3,209,1,0,0
44,1,1.2,1,0,0,0,0
49,4,2.5,2,0,0,0,0
75,4,0.1,2,182,0,0,0
43,2,0.3,1,0,0,0,0
59,3,0.5,3,0,0,0,0
154,3,4.9,1,0,1,0,1
75,1,0.7,3,0,0,0,0
75,1,2.6,2,0,0,0,0
88,2,1.6,1,278,0,0,0
91,1,3.4,3,0,1,0,0
11,1,0.67,3,0,0,1,1
22,1,0.4,3,0,0,0,0
49,2,0.8,3,220,0,0,0
140,1,3.5,1,342,0,0,0
99,2,2.4,2,0,0,0,0
82,2,2.5,1,199,0,0,0
10,4,1.0,1,81,0,0,0
109,4,2.2,2,103,0,0,0
45,4,1.3,3,0,0,0,0
93,2,1.7,2,0,0,0,0
89,3,3.9,2,216,1,1,1
39,3,1.0,2,132,0,0,0
21,1,0.2,1,89,0,0,0
31,3,0.2,1,0,0,0,0
31,1,0.5,3,0,0,0,0
52,4,2.2,2,0,0,0,0
13,1,0.9,3,0,0,0,0
21,2,0.4,3,76,0,1,0
50,4,1.7,1,189,0,0,0
81,4,0.2,3,0,0,0,0
74,4,1.9,1,0,0,0,0
89,3,0.5,1,0,0,0,0
82,3,0.9,2,0,0,0,0
88,4,1.9,2,0,0,0,0
61,3,2.1,3,0,0,0,0
139,2,3.9,1,0,0,0,0
29,1,1.3,2,0,0,0,0
51,3,2.1,1,0,0,0,0
58,1,1.8,3,241,0,0,0
21,2,1.4,3,125,0,0,0
43,2,1.67,2,0,0,0,0
104,2,1.8,2,0,0,0,0
9,1,0.5,2,98,0,0,0
39,3,1.9,2,0,0,0,0
89,1,2.7,1,0,0,1,1
21,2,0.3,3,0,0,0,0
173,3,3.1,3,0,1,0,0
29,1,0.3,3,105,0,0,0
43,4,0.2,2,0,0,0,0
30,3,0.4,2,0,0,0,0
39,4,0.1,3,0,0,1,0
83,2,0.4,3,248,0,0,0
58,3,0.7,2,223,0,0,0
8,1,0.5,2,0,0,0,0
39,3,1.0,3,0,0,1,0
204,2,8.8,1,0,0,0,0
45,1,1.8,1,0,0,0,0
111,1,3.8,1,0,0,1,0
83,2,2.0,2,148,0,0,0
83,1,3.0,3,0,0,0,0
115,2,2.8,1,202,0,0,0
60,1,1.8,3,227,0,0,0
53,1,1.8,1,0,0,0,0
134,2,3.3,1,0,0,0,0
91,1,0.8,3,0,0,0,0
91,2,0.2,1,0,0,0,0
128,2,3.9,1,0,0,0,0
78,3,4.4,1,0,0,1,0
161,2,7.6,1,464,0,0,0
60,3,2.2,3,0,0,0,0
161,1,4.1,1,509,0,1,0
40,4,2.0,2,0,0,0,0
68,1,0.2,2,0,0,0,0
74,3,0.7,1,0,0,0,0
55,3,2.0,2,93,0,0,0
145,1,3.5,1,0,0,0,0
24,1,1.5,2,0,0,0,0
10,1,0.8,2,0,0,0,0
138,2,3.9,1,0,0,1,0
63,4,2.1,3,0,0,0,0
54,4,0.1,3,0,0,0,0
62,3,0.9,3,0,0,0,0
81,1,0.1,3,0,0,0,0
61,3,3.0,2,0,0,0,0
68,1,1.6,3,0,0,0,0
78,2,2.8,1,0,0,0,0
165,2,7.6,1,157,0,0,0
48,3,2.2,2,0,0,0,0
155,3,7.2,2,0,1,0,0
158,2,3.7,3,251,1,0,0
52,1,1.4,1,0,0,0,0
18,4,0.8,1,0,0,0,0
42,4,1.7,1,0,0,0,0
18,2,0.2,3,0,0,0,0
40,2,0.3,1,0,0,1,1
44,4,0.6,2,0,0,1,1
11,1,0.2,1,87,0,0,0
194,2,5.7,2,0,1,0,0
108,2,2.4,2,0,0,0,0
12,4,0.5,2,0,0,0,0
19,3,1.5,1,94,0,0,0
150,1,6.33,1,0,0,0,0
89,4,1.9,3,0,0,0,0
83,2,3.8,3,0,0,1,0
79,4,2.0,2,0,0,0,0
102,4,3.4,2,0,0,0,0
155,1,7.3,1,0,0,0,0
138,1,3.5,1,0,0,0,0
51,3,1.7,1,0,0,0,0
80,2,1.8,2,86,0,0,0
135,2,3.3,1,0,0,1,1
34,4,1.5,2,162,0,0,0
195,3,6.33,3,0,1,1,1
62,3,2.2,3,217,0,0,1
173,2,3.3,1,243,0,0,0
149,2,7.2,1,0,0,0,0
20,1,0.2,1,131,0,0,0
42,4,2.5,1,0,0,0,0
28,1,0.6,3,0,0,0,0
95,1,1.9,2,0,0,0,0
95,2,0.0,3,0,0,0,0
34,1,0.1,1,124,0,0,0
191,2,4.3,3,205,1,0,0
41,2,1.5,1,173,0,0,0
150,1,7.4,1,481,0,0,0
91,2,0.0,3,146,0,0,0
84,4,2.2,2,0,0,0,0
73,4,3.4,1,140,0,0,0
122,1,0.3,1,0,0,0,0
73,1,2.6,2,133,0,0,0
20,2,0.3,3,0,0,0,0
130,4,1.1,1,281,1,0,1
85,3,3.4,3,0,1,0,0
134,2,3.3,1,0,0,0,0
98,3,1.8,2,80,0,0,0
54,2,1.6,3,0,0,1,0
41,3,2.0,1,0,0,0,0
128,4,6.0,3,0,1,0,0
132,3,2.6,1,308,1,0,0
188,1,2.9,3,0,1,0,0
170,4,6.1,2,0,1,0,1
14,3,0.9,3,111,0,0,0
93,1,2.8,3,0,0,0,0
79,1,2.7,2,0,0,0,0
79,4,2.2,2,0,0,0,0
62,4,1.8,3,119,0,0,0
95,2,0.2,1,0,0,1,0
60,4,1.3,3,0,0,0,0
75,1,1.5,2,0,0,0,0
85,4,0.1,2,0,0,0,0
143,1,4.1,1,0,0,0,0
34,1,2.0,2,112,0,0,0
44,2,1.7,1,0,0,0,0
31,4,0.9,2,151,0,1,0
13,4,0.8,1,111,0,0,0
52,4,1.5,1,0,0,0,0
42,1,0.2,3,102,0,0,0
102,4,2.1,3,139,0,0,0
143,2,6.4,3,0,1,1,1
10,4,0.7,3,0,0,0,0
44,1,1.1,3,0,0,0,0
158,2,6.0,1,306,0,1,1
12,2,1.0,2,0,0,0,0
59,1,1.2,1,139,0,0,0
92,1,1.9,2,0,0,0,0
82,2,2.8,1,0,0,0,0
44,4,0.0,2,0,0,0,0
182,2,3.2,2,0,1,0,0
121,2,0.4,1,0,0,0,0
38,1,1.7,1,0,0,0,0
92,2,2.7,1,0,0,1,1
53,2,1.6,3,0,0,0,0
45,3,2.3,1,83,0,1,0
63,1,3.6,2,0,0,1,0
181,1,8.1,1,0,0,0,0
184,2,4.2,3,577,1,0,1
33,3,0.5,1,136,0,0,1
22,3,0.2,1,0,0,0,0
99,2,2.7,1,0,0,0,0
44,3,1.0,2,193,0,0,0
101,4,3.4,2,0,0,0,0
32,1,2.0,2,0,0,0,0
59,4,2.67,1,0,0,0,0
25,2,0.5,2,0,0,0,0
140,3,5.6,1,0,1,0,0
29,1,0.75,3,0,0,0,0
35,1,0.7,1,0,0,0,0
141,4,6.3,1,0,1,1,1
75,4,2.0,3,79,0,0,0
58,2,2.8,1,0,0,0,0
41,2,1.1,1,0,0,0,0
42,2,2.0,2,196,0,0,0
55,3,1.1,2,0,0,0,0
18,4,0.3,2,84,0,0,0
75,4,2.3,3,0,0,1,0
85,2,2.5,1,0,0,0,0
43,4,1.1,2,0,0,0,0
149,2,3.9,1,319,0,0,0
25,2,1.0,2,0,0,1,1
19,4,0.4,2,103,0,0,0
18,1,0.4,3,0,0,0,0
13,4,0.6,2,0,0,0,0
41,1,2.4,2,0,0,0,0
139,1,4.3,1,0,0,0,0
62,3,2.33,1,131,0,0,1
51,3,2.0,1,130,0,0,0
71,3,3.0,1,272,0,0,0
145,1,2.7,3,0,1,0,0
45,4,1.2,2,138,0,0,0
53,4,1.9,3,0,0,0,0
64,1,1.5,3,0,0,0,0
39,4,0.8,1,0,0,0,0
38,3,2.2,3,0,0,1,0
85,3,2.5,1,0,0,0,0
61,3,2.7,2,0,0,0,0
23,1,1.2,3,127,0,0,0
122,1,2.4,1,330,0,0,0
72,4,0.7,3,0,0,0,0
123,1,7.3,1,0,0,0,0
40,1,1.6,1,0,0,1,1
62,4,2.8,2,0,0,0,0
113,2,3.3,1,0,0,0,0
81,4,3.8,2,0,0,0,0
59,4,1.6,1,0,0,0,0
25,2,0.7,2,103,0,0,0
25,4,0.6,2,0,0,0,0
14,4,0.5,3,0,0,0,0
19,1,0.1,1,0,0,0,0
61,1,2.5,3,0,0,0,0
21,1,0.1,1,0,0,0,0
44,1,1.33,1,0,0,0,0
42,3,1.5,1,0,0,0,0
52,1,1.4,3,207,0,1,0
112,1,0.0,1,0,0,0,0
34,1,0.4,3,0,0,0,0
83,2,1.7,3,245,0,0,0
24,4,0.4,2,137,0,0,0
71,2,1.7,2,0,0,0,0
181,2,2.3,2,0,1,0,1
75,4,0.2,3,102,0,0,0
153,2,3.0,1,0,0,0,0
75,2,1.8,2,0,0,0,0
19,4,0.4,2,0,0,0,0
31,4,1.5,2,0,0,0,0
178,3,8.5,1,0,1,1,1
65,2,1.5,1,220,0,0,0
8,1,0.3,1,97,0,0,0
92,2,1.1,1,0,0,0,0
145,4,1.8,1,198,1,0,0
85,1,3.7,3,272,0,0,0
149,1,4.7,1,0,0,0,0
9,4,0.6,2,100,0,0,0
164,2,3.8,3,422,1,0,1
40,3,0.5,2,100,0,1,0
54,1,2.5,3,0,0,0,0
164,2,4.0,3,301,1,0,0
140,1,4.6,1,0,0,0,0
18,1,0.4,3,0,0,0,0
12,4,1.0,1,0,0,1,0
140,2,2.7,1,0,0,0,0
24,2,0.8,3,0,0,0,0
60,2,1.8,1,0,0,0,0
50,2,0.8,3,0,0,0,0
44,1,1.9,2,0,0,0,0
51,4,2.2,2,110,0,0,0
34,2,1.3,1,116,0,0,0
33,2,0.5,2,0,0,0,0
63,2,1.5,1,0,0,0,0
22,2,0.0,3,0,0,0,0
104,2,3.6,3,0,1,0,0
75,3,0.3,3,0,0,0,0
75,2,1.7,3,0,0,0,0
62,4,3.6,3,83,0,0,0
48,1,1.8,1,169,0,0,0
73,2,2.8,1,0,0,0,0
135,2,1.4,1,82,0,0,0
61,3,2.2,3,117,0,0,0
78,3,2.0,2,0,0,0,0
40,3,0.9,3,0,0,0,0
44,1,0.2,3,0,0,0,0
45,2,2.5,1,0,0,0,0
18,2,0.4,1,0,0,0,0
53,4,2.3,3,174,0,0,0
11,3,0.1,2,0,0,0,0
38,3,0.6,2,0,0,0,0
28,1,1.5,2,0,0,1,1
35,2,0.3,1,88,0,0,1
81,3,1.7,2,171,0,0,0
90,2,0.8,3,205,0,0,0
115,1,4.0,1,0,0,0,0
78,1,0.2,2,0,0,0,0
30,4,1.9,3,0,0,0,0
39,4,0.8,1,0,0,0,0
69,3,0.1,1,0,0,0,0
29,3,0.2,1,79,0,0,0
54,4,2.2,2,0,0,0,0
60,3,2.8,1,0,0,0,1
99,1,0.1,3,0,0,0,0
51,3,2.2,1,0,0,0,0
53,3,0.5,3,0,0,1,1
111,2,5.3,2,0,1,0,0
79,3,0.8,1,302,0,0,0
90,1,2.8,2,0,0,0,0
18,2,0.3,1,124,0,0,0
73,3,2.4,1,0,0,0,0
59,3,0.8,3,91,0,0,0
40,2,0.3,1,0,0,0,0
41,1,1.5,2,0,0,0,1
53,1,2.1,3,0,0,0,0
128,2,4.33,1,0,0,0,0
145,2,6.0,3,0,1,0,0
35,4,1.0,3,0,0,0,0
28,2,0.8,3,0,0,0,0
155,1,1.0,1,256,0,0,0
195,2,3.0,1,0,0,0,0
50,4,2.2,2,0,0,0,0
48,3,0.8,3,0,0,0,0
81,1,3.6,2,0,0,0,0
50,1,1.5,1,0,0,0,0
21,3,0.2,2,0,0,0,0
142,2,0.0,1,0,0,1,0
64,4,0.4,1,0,0,0,0
91,1,3.0,3,0,0,0,0
74,1,2.6,2,0,0,0,0
182,1,3.7,3,0,1,0,0
82,4,2.67,1,0,0,0,0
45,4,2.6,1,0,0,0,0
85,2,3.2,1,0,0,1,0
133,1,0.6,1,328,0,0,0
22,1,0.5,2,0,0,0,0
24,4,0.5,2,0,0,0,0
38,3,2.2,3,178,0,1,1
80,2,0.0,3,0,0,0,0
33,3,0.5,1,108,0,0,0
41,4,1.8,3,147,0,0,0
90,4,1.1,2,0,0,1,0
89,1,2.8,3,153,0,0,0
8,2,0.9,3,0,0,0,0
85,1,1.9,1,0,0,0,0
53,3,1.7,1,0,0,0,0
20,3,0.1,3,0,0,0,0
9,1,1.0,1,0,0,0,0
25,4,0.6,1,0,0,0,0
114,1,1.7,1,0,0,0,0
41,4,1.0,3,0,0,0,0
49,4,2.1,3,0,0,0,0
12,4,0.7,3,0,0,0,0
50,3,2.5,2,0,0,0,0
30,4,0.2,2,0,0,0,0
32,4,0.6,1,77,0,0,0
41,4,2.0,2,0,0,0,0
25,3,0.1,2,0,0,0,0
29,1,0.3,1,0,0,0,0
50,4,1.7,2,0,0,0,0
79,3,0.7,1,0,0,0,0
110,1,3.8,1,0,0,0,0
40,2,1.67,2,129,0,1,0
18,1,0.6,3,0,0,0,0
48,1,0.3,1,0,0,0,0
40,4,1.0,3,0,0,0,0
19,2,1.0,2,92,0,0,0
35,1,1.33,1,131,0,0,0
133,2,3.1,2,0,1,0,0
19,2,0.5,2,0,0,0,0
83,4,2.67,1,0,0,0,0
39,3,2.1,3,0,0,0,0
38,3,0.5,2,0,0,0,0
63,1,2.5,3,0,0,0,0
85,3,2.0,2,0,0,0,0
14,4,1.0,1,0,0,0,0
64,4,1.5,1,0,0,0,0
124,1,3.8,1,405,0,0,0
20,1,0.2,1,0,0,1,1
33,3,0.1,3,0,0,0,0
80,3,2.5,1,0,0,0,0
35,2,0.2,3,0,0,0,0
74,3,0.7,1,0,0,1,0
32,2,0.7,2,0,0,0,0
73,4,0.7,1,241,0,0,0
41,2,0.8,1,0,0,0,0
18,1,1.5,2,0,0,0,0
28,4,1.5,2,0,0,0,0
64,1,2.67,2,0,0,0,0
44,2,0.7,2,192,0,0,0
109,3,1.0,1,0,0,1,0
71,3,0.3,3,179,0,0,0
79,2,1.1,1,0,0,1,0
30,2,1.0,2,0,0,0,0
82,2,0.4,1,0,0,0,0
101,3,2.0,2,270,0,0,0
13,2,0.1,2,0,0,0,1
59,3,1.4,3,0,0,0,0
64,2,1.5,1,0,0,0,0
188,2,4.5,1,0,0,1,0
28,2,0.3,1,148,0,0,0
120,2,4.2,3,76,1,0,0
131,1,5.4,1,0,0,0,0
19,3,0.5,2,97,0,1,0
44,4,1.3,3,0,0,1,0
49,3,2.2,2,0,0,1,0
99,2,4.5,3,249,0,0,0
95,1,3.0,3,0,0,0,0
81,4,1.8,3,0,0,0,0
73,2,0.8,3,264,0,0,1
193,2,6.5,1,0,0,0,0
115,2,0.5,3,0,1,0,0
41,2,0.6,3,0,0,0,0
80,2,1.7,3,0,0,0,0
90,4,1.1,2,0,0,0,0
41,1,0.2,1,81,0,0,0
102,2,6.3,1,0,0,0,0
59,1,1.5,3,0,0,0,0
69,3,0.3,3,0,0,0,0
83,1,3.1,1,0,1,0,0
49,3,2.4,2,0,0,0,0
180,1,3.6,3,571,1,0,1
61,3,2.2,3,0,0,0,0
59,4,0.2,3,0,0,0,0
85,4,2.1,3,0,0,0,0
13,1,0.5,3,0,0,0,0
151,3,0.6,2,0,1,0,0
44,3,1.0,2,0,0,0,0
53,3,0.8,3,154,0,0,0
133,1,5.0,2,0,1,0,0
31,3,0.9,3,78,0,0,0
101,4,2.2,2,0,0,0,0
61,3,2.8,1,0,0,0,0
68,3,2.6,2,0,0,0,0
21,4,0.8,1,0,0,0,0
149,2,0.4,1,0,0,0,0
75,1,1.4,3,0,0,0,0
55,1,2.5,3,0,0,0,0
81,2,3.7,1,226,0,0,0
179,1,8.6,1,0,0,0,0
81,2,3.4,2,0,1,0,0
42,1,1.2,2,0,0,0,0
199,2,6.67,1,0,0,0,0
18,1,0.5,2,0,0,0,0
28,1,0.3,3,0,0,0,0
80,4,2.6,3,143,0,0,0
79,1,3.6,2,104,0,0,0
52,2,1.0,2,0,0,0,0
18,2,0.3,2,0,0,0,0
52,4,1.7,1,218,0,0,0
15,4,0.7,3,102,0,0,0
84,4,0.7,3,0,0,0,0
114,1,0.8,3,0,0,0,0
41,3,0.5,3,0,0,0,0
29,3,0.9,1,126,0,0,0
23,1,0.1,1,96,0,0,0
84,1,2.4,1,0,0,0,0
60,3,1.7,1,0,0,1,1
13,3,0.67,2,0,0,0,0
45,2,0.6,3,0,0,0,0
83,1,2.8,1,0,0,0,0
102,4,4.7,2,81,1,0,0
58,4,2.3,3,169,0,0,0
134,1,1.7,2,307,1,0,0
130,3,2.9,2,0,1,0,0
148,2,3.3,1,0,0,0,1
92,1,0.2,2,0,0,0,0
142,4,6.2,2,120,1,0,1
62,4,0.7,1,0,0,0,0
50,1,1.5,1,0,0,0,0
29,1,0.6,3,0,0,0,0
85,2,2.5,1,293,0,1,1
78,4,0.4,1,0,0,0,0
85,4,1.9,3,0,0,0,0
89,2,1.7,2,0,0,0,0
33,3,0.9,3,0,0,0,0
42,1,2.1,3,0,0,0,0
31,4,1.7,1,124,0,0,0
143,4,6.6,2,0,1,0,0
35,4,0.8,1,0,0,0,0
22,1,0.1,2,0,0,0,0
45,1,1.7,1,84,0,0,0
119,2,3.3,1,0,0,0,0
43,4,1.3,1,0,0,0,0
